,well_3,well_4,well_6,well_8,well_9,well_15,well_21,well_33,well_38,well_39,well_42,well_48,well_50,well_61,well_70,well_72,well_85,well_87,well_93,well_94,well_95,well_99,well_103,well_104,well_108,well_110,well_113,well_114,well_117,well_119,well_121,well_133,well_138,well_148,well_149,well_154,well_156,well_158,well_162,well_166,well_171,well_179,well_183,well_192,well_204,well_206,well_209,well_224,well_227,well_232,well_248,well_253,well_263,well_265,well_267,well_269,well_270,well_277,well_281,well_285,well_286,well_295,well_298,well_305,well_307,well_311,well_321,well_325,well_344,well_345,well_353,well_354,well_362,well_367,well_377,well_380,well_387,well_389,well_390,well_394,well_403,well_410,well_418,well_423,well_428,well_430,well_444,well_449,well_453,well_456,well_460,well_462,well_463,well_467,well_471,well_482,well_485,well_492,well_499
2015-06-15,636.5,379.04,47.53,83.98891575586117,42.46,286.6014285714286,423.7485714285714,156.48,86.91,458.0842857142857,5.82,77.15,389.4371428571429,66.71361430833426,-0.7755714285714286,43.87,319.23285714285714,68.91,44.42,19.08333333333333,90.0,227.83,411.4,48.01,62.61857142857143,23.72714285714285,110.27,91.25,9.0,32.29,656.33,48.37,31.39,98.23,153.79,337.28,20.32,39.4,501.01,218.07,107.47,222.34,99.13,27.06,468.4785714285714,124.82,29.97,153.83,362.3442857142857,223.38,34.03428571428572,57.15311022202506,7.558571428571428,30.63714285714286,40.37,217.71,28.34,110.53857142857144,40.96,580.5657142857143,57.67,412.22,79.05,258.85,1.365714285714286,106.53,368.68,47.25636953211975,49.78,5.43,28.33238095238095,8.81,7.382857142857143,28.8904761904762,91.35,5.84,-0.65,21.648213788032137,84.44,34.96,351.71,39.94863392444934,493.57,69.38428571428571,31.857142857142858,265.04714285714283,335.19,83.22,33.29,363.62,177.29000000000002,176.03,28.71142857142857,107.45,580.87,76.71350274478556,11.71,314.6528571428572,44.18
2015-06-22,636.6971428571429,379.89,47.51,83.92852742524798,42.45,286.3828571428571,423.7271428571429,156.5,86.94,458.03428571428566,5.8,77.07000000000001,389.37,66.69713388691804,-0.7584285714285715,43.84,319.18857142857144,68.93,44.42,19.09047619047619,90.09,227.74,411.46,47.99,62.60428571428572,23.723809523809525,110.35,91.24,9.02087826159321,32.28,656.12,48.46,31.36,98.29,153.78,337.27,20.3,39.37,500.99,218.02,107.47,222.33,99.31,27.06,468.4785714285714,124.84,30.03,153.84,362.3285714285715,223.37,34.03428571428572,57.16333665820382,7.531428571428571,30.635714285714283,40.31,217.7,28.33,110.52142857142856,40.95,580.5385714285713,57.65,412.38,79.05,258.56,1.3457142857142856,106.54,368.62,47.198531633806965,49.77,5.39,28.210952380952385,8.83,7.338571428571428,28.876666666666665,91.35,5.83,-0.6614285714285714,21.670780096070246,84.44,34.94,351.65,39.92,492.88,69.39,31.827142857142857,264.98999999999995,335.21000000000004,83.24,33.28,363.53,177.28,175.92,28.7,107.51,580.87,76.7040279356079,11.77,314.6,44.25
2015-06-29,636.5557142857143,379.14,47.5053182084808,83.93562817279701,42.44489483136256,286.13,423.72,156.43,86.96,458.06142857142856,5.792732297227836,77.08562871258026,389.32,66.70285049222718,-0.7798571428571429,43.8589386795963,319.3042857142857,68.89666894594953,44.41428756590226,19.082857142857144,90.09,227.7055337378361,411.2215160545598,47.94668108322381,62.59428571428572,23.91142857142857,110.32,91.22,8.983517936385738,32.27248316047218,655.92,48.450611092976715,31.329426417501065,98.31,153.82142351718642,337.24,20.305504952594532,39.414071156191596,500.95,218.06198865263852,107.48429514231589,222.37001053190704,99.29,27.026031385145508,468.51714285714286,124.79,29.997852188803204,153.82,362.37,223.36,34.02571428571429,57.16177510280828,7.487142857142857,30.63214285714286,40.27286043270068,217.72438434719626,28.324505775952233,110.50857142857144,40.93610621508336,580.56,57.6545578812979,412.47,79.04215755386133,258.6163714526859,1.332857142857143,106.51,368.6826501596696,47.18817602427144,49.76020542086952,5.39220859029578,28.05952380952381,8.846158009699192,7.33,28.85761904761905,91.32189475892498,5.807652256127568,-0.6414285714285715,21.671272062463686,84.42,34.91588530095849,351.82,39.93,492.42,69.34714285714286,31.81,265.09857142857146,335.20951887934893,83.20038461264242,33.2640480003248,363.61,177.28578276494358,175.97812965408173,28.7,107.65,580.84,76.68367020041902,11.801575213862762,314.5514285714286,44.2
2015-07-06,636.34,378.46,47.49,83.86,42.45,285.9242857142857,423.70142857142855,156.31,86.92,457.97,5.76,76.99000000000001,389.32714285714286,66.53,-0.7727142857142857,43.85,318.94714285714286,68.89,44.41,19.00809523809524,89.81,227.67,411.17,47.96,62.59857142857143,23.633333333333333,110.23,91.22,8.967689050983878,32.22,655.77,48.36,31.33,98.14,153.74,337.21,20.26,39.42,500.87,217.76,107.42,222.28,98.7,27.05,468.42,124.7,29.98,153.81,362.3657142857143,223.3,34.018571428571434,57.07,7.355714285714286,30.61428571428572,40.19,217.68,28.25,110.47571428571428,40.91,580.5385714285713,57.64,412.27,79.03,258.51,1.3242857142857145,106.49,368.49,47.18,49.75,5.36,27.856666666666666,8.79,7.288571428571428,28.81238095238095,91.29,5.82,-0.6728571428571428,21.52,84.31,34.91,351.63,39.94,492.03,69.36142857142856,31.782857142857143,265.0157142857143,335.20000000000005,83.24,33.27,363.6,177.26000000000002,175.91,28.672857142857143,107.55,580.82,76.63,11.71,314.5157142857143,44.13
2015-07-13,636.2528571428572,378.0,47.45,83.67576444786243,42.45,285.67999999999995,423.6914285714286,156.28,86.86,457.9128571428572,5.74,76.53,389.32714285714286,66.54399929595375,-0.7398571428571429,43.85,319.0014285714286,68.86,44.36,19.04952380952381,89.81,227.6,411.15,47.94,62.58428571428572,23.99714285714285,110.14,91.19,8.964708487726199,32.25,655.59,48.43,31.3,98.0,153.68,337.2,20.28,39.44,500.8,218.06,107.42,222.41,98.69,26.96,468.3728571428572,124.64,30.02,153.78,362.36,223.24,34.02,57.06207366130647,7.362857142857143,30.62142857142857,40.14,217.66,28.26,110.4542857142857,40.88,580.4771428571429,57.65,412.16,79.02,258.43,1.32,106.48,368.38,47.17896216646477,49.74,5.34,27.66619047619048,8.81,7.258571428571429,28.80047619047619,91.34,5.79,-0.6542857142857142,21.504488231594763,84.19,34.9,351.52,39.9,491.84,69.39571428571428,31.768571428571427,264.97285714285715,335.18226890696013,83.18,33.27,363.57,177.26000000000002,175.84,28.66,107.47,580.79,76.58423184097904,11.92,314.5028571428571,44.17
2015-07-20,636.1742857142857,377.89,47.44,83.62282889569781,42.44,285.42,423.67428571428576,156.25,86.8,457.86428571428576,5.73,77.12,389.32,66.5441943796821,-0.7198571428571429,43.84,319.13,68.84,44.36,19.043809523809525,89.82,227.51,411.13,47.91,62.57285714285714,24.48095238095238,110.12,91.19,8.98,32.27,655.35,48.56,31.27,97.87,153.64,337.12,20.26,39.4,500.75,218.02,107.39,222.37,98.68,27.01,468.3371428571428,124.56,30.12,153.74,362.3342857142857,223.17,34.01714285714286,57.05959663621066,7.325714285714286,30.625714285714285,40.1,217.65,28.33,110.42571428571428,40.85,580.3928571428571,57.64,412.07,79.02,258.35,1.3346131970287018,106.47,368.3,47.12661878341022,49.78,5.31,27.600952380952386,8.82,7.255714285714285,28.77857142857143,91.32,5.77,-0.6185714285714285,21.482386041511376,84.07,34.88,351.46,39.87,491.42,69.38,31.74714285714285,264.9142857142857,335.19,83.19,33.27,363.56,177.24,175.89,28.665714285714284,107.43,580.75,76.61396515869136,11.97,314.49142857142857,44.14
2015-07-27,636.1585714285713,377.54,47.43,83.46307222414532,42.43,285.14142857142855,423.67142857142863,156.27,86.71,457.82571428571424,5.71,77.43,389.32714285714286,66.53359075924676,-0.7441428571428571,43.83,319.0642857142857,68.85,44.36,19.05238095238096,89.84,227.46,411.14,47.84,62.585,24.54952380952381,110.03,91.19,8.976785056808666,32.28,655.2,48.51,31.25,97.76,153.63,337.13,20.29,39.4,500.74,218.74,107.36,222.47,98.78,27.06,468.3414285714285,124.5,30.14,153.72,362.3171428571428,223.19,34.01857142857143,57.05273564333537,7.294285714285714,30.63,40.04,217.64,28.35,110.40285714285714,40.85,580.2985714285714,57.64,412.03,79.01,258.23999999999995,1.3498656871894799,106.46,369.23,47.10268262296297,49.77,5.31,27.599047619047617,8.79,7.255714285714285,28.76809523809524,91.33,5.76,-0.6071428571428571,21.447362699468954,83.96,34.87,351.47,39.9,491.2,69.39999999999999,31.734285714285715,264.8442857142857,335.18,83.15,33.27,363.55,177.22,175.87,28.67142857142857,107.44,580.71,76.58128143691015,11.9,314.4814285714286,44.18
2015-08-03,636.1771428571428,377.81,47.42,83.51123964669114,42.43,284.84714285714284,423.6514285714285,156.2,86.51,457.8128571428571,5.69,77.24000000000001,389.29857142857145,66.41,-0.5527142857142857,43.8,318.9871428571428,68.81,44.33,19.035714285714285,89.67,227.38,411.11,47.82,62.56428571428571,24.797619047619047,109.98,91.16,9.1333974878292,32.26,655.1,48.46,31.24,97.67,153.57,337.05,20.27,39.37,500.72,217.81,107.32,222.37,98.7,27.0,468.3157142857143,124.42,30.16,153.68,362.3057142857143,223.11,34.01142857142857,56.99,7.247142857142857,30.612857142857145,40.01,217.61,28.31,110.37428571428572,40.8,580.2,57.59,411.99,79.01,258.2,1.32,106.44,368.1,47.07,49.75,5.27,27.67666666666667,8.61,7.245714285714285,28.75809523809524,91.3,5.73,-0.2157142857142857,21.44,83.87,34.84,351.62,39.85,490.91,69.34714285714286,31.708571428571428,264.8342857142857,335.17,83.09,33.27,363.55,177.21,175.99,28.66857142857143,107.41,580.66,76.57,11.83,314.45,44.14
2015-08-10,636.0828571428572,377.5,47.42,83.68,42.43,284.5571428571429,423.6328571428571,156.17,86.42,457.78,5.68,77.13000000000001,389.3014285714286,66.52217812945304,-0.6098571428571429,43.79,318.77714285714285,68.8,44.28,18.99142857142857,89.68,227.32,411.08,47.78,62.54285714285714,24.885238095238098,109.96,91.14,9.16606822174748,32.25,655.03,48.36,31.22,97.58,153.44,336.94,20.23,39.36,500.69,217.90331181190092,107.27,222.28,98.52,26.95,468.2885714285714,124.41,30.08,153.66,362.26571428571424,222.99522233490887,34.0,57.06620980270371,7.195714285714286,30.59857142857143,39.95,217.59,28.31,110.32285714285716,40.77,580.0971428571429,57.6,411.93,79.0,258.14,1.32,106.44,367.98,47.08403503444957,49.74,5.24,27.712857142857143,8.51,7.234285714285714,28.72571428571429,91.27,5.69,-0.4871428571428571,21.44212108208606,83.73,34.82,351.45,39.81,490.7,69.35714285714286,31.698571428571427,264.79,335.15000000000003,83.07,33.27,363.54,177.20000000000002,175.92,28.64,107.41,580.62,76.59582194556835,11.79,314.4271428571429,44.21
2015-08-17,636.0528571428571,377.29,47.39,83.62731512738253,42.45,284.29,423.62,156.18,86.38,457.76714285714286,5.69,77.10000000000001,389.3014285714286,66.54782793136906,-0.6227142857142857,43.77,318.67285714285714,68.77,44.26,19.02190476190476,89.88,227.26,411.0715491669798,47.75,62.52428571428572,24.96857142857143,109.96,91.14,9.27,32.32,654.96,48.36,31.2,97.51,153.36,336.95,20.23,39.32,500.7,217.68,107.27,222.25,98.76,26.94,468.31,124.4,30.04,153.64,362.23857142857145,222.92475450755379,33.99,57.10793453295824,7.137142857142857,30.59142857142857,39.89,217.57,28.3,110.27142857142856,40.77,579.9928571428571,57.61,411.91,78.99,258.1,1.335714285714286,106.41,367.71,47.110102780680705,49.73,5.21,27.737142857142857,8.48,7.235714285714287,28.731428571428573,91.27,5.65,-0.5228571428571429,21.438181066890422,83.67,34.79,351.49,39.77,490.55,69.39142857142858,31.692857142857143,264.74857142857144,335.16,83.02,33.27,363.52,177.20000000000002,175.9,28.62,107.46,580.56,76.62699832745832,11.79,314.41857142857145,44.63
2015-08-24,636.3985714285715,377.42,47.37,83.94875087474963,42.4,284.0585714285714,423.6014285714286,156.17,86.31,457.81142857142856,5.67,77.5,389.2828571428572,66.70377472201278,-0.4655714285714286,43.73,319.11857142857144,68.76,44.23,19.01666666666667,89.88,227.23,411.1263691115969,47.73,62.60428571428572,25.020000000000003,109.93,91.12,9.342257152217854,32.38,654.9,48.37,31.18,97.49,153.84,336.9,20.34,39.32,500.71,217.86,107.57,222.36,98.76,27.07,468.32571428571424,124.39,30.15,153.63,362.21,222.95582081510867,33.98,57.2551760692334,7.072857142857143,30.572857142857146,39.87,217.61,28.41,110.35,40.72,579.9085714285713,57.64,411.91,78.97,258.04999999999995,1.3342857142857143,106.41,367.79,47.123096272135214,49.74,5.18,27.67714285714285,8.42,7.232857142857143,28.722380952380952,91.32,5.63,-0.3614285714285714,21.463257048020523,83.62,34.83,351.46,39.74,490.39,69.35857142857142,31.717142857142857,264.8928571428572,335.17,83.05,33.27,363.56,177.19,175.99,28.615714285714287,107.44,580.5,76.81061718204487,11.9,314.42,44.48
2015-08-31,636.1471428571429,377.45,47.358408776902394,83.96947535539681,42.42228579773869,283.8285714285714,423.5857142857143,156.12,86.28,457.7871428571429,5.69619433708773,77.41936669773118,389.27,66.72,-0.5684285714285714,43.74949246522693,319.0228571428571,68.75337951752189,44.236653511152774,19.02857142857143,89.91,227.2450265287623,411.13028737328597,47.663689641680435,62.68,25.067619047619047,109.91,91.11,9.362206160538577,32.384481189594645,654.85,48.3850085730492,31.152747313359523,97.45,153.74343555644649,336.85,20.36817619653948,39.307991279207016,500.68,217.90995688867747,107.37553895332363,222.36220027332337,98.76,27.074552905059257,468.2728571428571,124.36,30.129989921177945,153.64,362.21,222.95916301301915,33.97428571428571,57.2664281273191,7.0842857142857145,30.565,39.88752857114537,217.585714843824,28.415497683023872,110.36571428571428,40.70805257144703,579.8242857142857,57.672891344177714,411.87,78.95384952676241,258.16088370479207,1.3314285714285714,106.39,367.72823309514285,47.1791265143363,49.72182680097931,5.140524259568906,27.653333333333336,8.435884143142463,7.2371428571428575,28.714285714285715,91.33091710694704,5.627919285237915,-0.5328571428571428,21.46935552969498,83.51,34.886477150649824,351.54,39.79596749209985,490.17,69.37571428571428,31.73857142857143,264.88714285714286,335.1511321877966,83.07260932614709,33.25825166191316,363.57,177.18376996009744,176.05023619166772,28.622857142857143,107.59,580.45,76.79441933483399,11.896197765640586,314.42,44.46
2015-09-07,636.46,377.53,47.34,83.82,42.41,283.59142857142854,423.5871428571428,156.15,86.24,457.8357142857143,5.68,77.44000000000001,389.2557142857143,66.70036302283356,-0.5512857142857143,43.75,318.94428571428574,68.73,44.21,19.033809523809527,89.86,227.27,411.11,47.7,62.68571428571429,25.09,109.89,91.09,9.399997695226773,32.39,654.8,48.34,31.16,97.4,153.74,336.78,20.35,39.3,500.68,217.82,107.32,222.34,98.77,27.145,468.2514285714286,124.34,30.16,153.65,362.2085714285714,222.88225580957447,33.97142857142857,57.31,7.077142857142857,30.557142857142857,39.85,217.57,28.45,110.36142857142856,40.73,579.7428571428571,57.67,411.84,78.96,258.0,1.3371428571428574,106.36,367.67,47.15,49.71,5.14,27.678571428571427,8.39,7.255714285714285,28.709047619047617,91.36,5.61,-0.5014285714285714,21.47,83.5,34.86,352.15,39.79,490.1,69.37571428571428,31.75714285714286,264.85714285714283,335.14000000000004,83.05,33.26,363.57,177.20000000000002,176.01,28.624285714285715,107.53,580.39,76.83,11.93,314.3971428571428,44.51
2015-09-14,636.2442857142858,377.68,47.35,83.9933140051873,42.41,283.3857142857143,423.5928571428572,156.23,86.2,457.85,5.67,77.36,389.2685714285714,66.72,-0.5398571428571429,43.7,318.85714285714283,68.72,44.21,18.986666666666665,89.89,227.23,411.12,47.65,62.67,25.09904761904762,109.88,91.09,9.382313345910859,32.44,654.75,48.38,31.14,97.35,153.82,336.79,20.35,39.29,500.67,217.76,107.32,222.34,98.81,27.112514659618064,468.2371428571428,124.33,30.11,153.66,362.2057142857143,222.89276366895183,33.96857142857143,57.25783946565454,7.065714285714286,30.54714285714286,39.85,217.58,28.43,110.35,40.69,579.6814285714286,57.67,411.81,78.95,257.96,1.3442857142857143,106.36,367.54,47.14745784489908,49.71,5.11,27.596666666666664,8.31,7.28,28.68047619047619,91.28,5.61,-0.4585714285714286,21.472605131953458,83.44,34.89,351.42,39.8,489.92,69.36857142857143,31.78,264.86571428571426,335.12,83.07,33.25,363.53,177.17000000000002,176.09,28.63428571428572,107.47,580.34,76.79187844005823,11.83,314.3971428571428,44.45
2015-09-21,636.1514285714286,378.11,47.33,83.88023492653929,42.41,283.1771428571429,423.5971428571429,156.26,86.18,457.8171428571428,5.7,77.35000000000001,389.24285714285713,66.7326748263049,-0.4698571428571428,43.73,318.87142857142857,68.72,44.21,19.055714285714288,89.89,227.2,411.08,47.620000000000005,62.65428571428571,25.14523809523809,109.91,91.07,9.49,32.37,654.7,48.37,31.13,97.34,153.78,336.78,20.34,39.3,500.69,217.84716955952038,107.33,222.38,98.92,27.16,468.2485714285714,124.37,30.07,153.67,362.21,222.77,33.964285714285715,57.31836417696235,7.054285714285713,30.54714285714286,39.86,217.57,28.38,110.33571428571427,40.69,579.6214285714285,57.68,411.74,78.94,257.92,1.3471428571428572,106.35,367.47,47.14981890355379,49.71,5.1,27.651428571428568,8.32,7.292857142857143,28.71333333333333,91.34,5.61,-0.3471428571428571,21.533468911613852,83.4,34.9,352.55,39.84,489.76,69.37571428571428,31.77285714285714,264.8742857142857,335.11,83.09,33.25,363.61,177.17000000000002,175.86,28.63428571428572,107.72,580.29,76.84021183160723,11.94,314.3971428571428,44.51
2015-09-28,636.2714285714285,378.05,47.319426766710464,84.00958114015646,42.38,282.96,423.57428571428574,156.25,86.16,457.7857142857143,5.72,77.32000000000001,389.2214285714286,66.739841657933,-0.5512857142857143,43.74,318.82142857142856,68.71,44.21,19.002857142857145,89.82,227.15,411.05,47.59,62.642857142857146,25.143809523809523,109.88,91.07,9.451207564064447,32.41,654.66,48.39,31.11,97.36,153.73,336.61,20.33,39.32,500.67,217.75,107.39,222.37,98.92,27.12,468.2471428571429,124.37,30.03,153.64,362.2114285714286,222.82158039185884,33.955714285714286,57.290940514247424,7.034285714285715,30.54142857142857,39.84,217.55,28.35,110.32285714285716,40.69,579.5685714285714,57.69,411.85,78.93,257.87,1.34,106.31,367.42,47.154621435928306,49.7,5.08,27.75380952380953,8.56,7.278571428571429,28.68809523809524,91.29,5.62,-0.4271428571428571,21.527285236764442,83.38,34.9,352.02,39.83,489.55,69.31142857142858,31.812857142857144,264.8757142857143,335.16,83.04,33.25,363.59,177.18,176.01,28.624285714285715,107.61,580.23,76.83160644999903,12.0,314.37857142857143,44.47
2015-10-05,636.0785714285714,377.64,47.31,83.89,42.37,282.7714285714286,423.5685714285714,156.3,86.13,457.75,5.72,77.29,389.25,66.805,-0.5884285714285714,43.77,318.5185714285714,68.69,44.2,18.97095238095238,89.91,227.1,411.05,47.52,62.642857142857146,25.11904761904762,109.88,91.05,9.395981144860997,32.38,654.63,48.36,31.09,97.31,153.64,336.6,20.33,39.27,500.67,217.64,107.4,222.31,98.97,27.07,468.2314285714286,124.34,29.95,153.61,362.2057142857143,222.82034496102847,33.94571428571429,57.3,7.017142857142857,30.542857142857144,39.82,217.54,28.4,110.30285714285716,40.65,579.5314285714286,57.64,411.79,78.92,257.87,1.34,106.32,367.23,47.12,49.69,5.03,27.814761904761905,8.5,7.271428571428571,28.62952380952381,91.24,5.62,-0.5128571428571428,21.48,83.36,34.88,351.49,39.84,489.44,69.36714285714285,31.874285714285715,264.8442857142857,335.14000000000004,83.07,33.24,363.58,177.14,176.0,28.617142857142856,107.5,580.18,76.82,11.82,314.36571428571426,44.37
2015-10-12,636.1185714285714,377.68,47.3,84.11916516083227,42.36,282.5728571428571,423.5842857142857,156.31,86.1,457.8171428571428,5.73,77.21000000000001,389.24000000000007,66.68843664623918,-0.6484285714285714,43.76,318.5971428571429,68.68,44.18,19.00095238095238,89.9,227.05,411.02,47.49,62.635714285714286,25.15,109.94,91.02,9.334141656176456,32.39,654.59,48.35,31.08,97.3,153.67,336.58,20.28,39.27,500.7,217.6,107.42,222.3,99.0,27.08,468.30428571428575,124.34,29.93,153.58,362.2142857142857,222.87,33.94142857142857,57.23623602190135,6.99,30.55,39.82,217.52,28.45,110.31142857142856,40.67,579.4942857142858,57.66,411.76,78.9,257.85,1.335714285714286,106.3,367.15,47.12181257410792,49.68,5.01,27.757142857142856,8.31,7.278571428571429,28.65047619047619,91.21,5.62,-0.5314285714285715,21.52424224997256,83.32,34.86,351.52,39.85,489.31,69.35142857142857,31.87142857142857,264.9057142857143,335.19,83.04,33.22,363.52,177.14,176.11,28.617142857142856,107.46,580.13,76.79358882836888,11.92,314.36,44.39
2015-10-19,636.25,377.33,47.25,84.28098733662415,42.38,282.40142857142854,423.5685714285714,156.33,86.1,457.8442857142857,5.76,77.43,389.2228571428572,66.73737324806885,-0.6155714285714285,43.73,318.99142857142857,68.66,44.28,19.00380952380952,89.91,227.02,411.0,47.47,62.62,25.15095238095238,109.9,91.02,9.3,32.45,654.56,48.44,31.07,97.33,153.79,336.54,20.39,39.3,500.71,217.7,107.42,222.43,99.02,27.16,468.36,124.33,29.93,153.55,362.25142857142856,222.83,33.94,57.27778552775136,6.982857142857143,30.562857142857144,39.85,217.52,28.5,110.32,40.7,579.4642857142857,57.69,411.8,78.9,257.86,1.3457142857142856,106.28,367.14,47.12014589510713,49.69,5.0,27.651904761904763,8.28,7.327142857142857,28.644761904761904,91.22,5.62,-0.4771428571428571,21.561391626928355,83.28,34.9,351.53,39.87,489.22,69.36571428571429,31.877142857142854,264.89714285714285,335.24,83.07,33.22,363.59,177.15,176.16,28.63714285714286,107.47,580.08,76.88707676917937,11.89,314.3757142857143,44.58
